0,500
1,488
2,487
3,486
4,485
5,483
6,482
7,479
8,477
9,475
10,474
11,471
12,470
13,467
14,464
15,457
16,455
17,453
18,450
19,447
20,444
21,442
22,442
23,440
24,438
25,435
26,429
27,424
28,422
29,415
30,413
31,408
32,407
33,401
34,398
35,391
36,387
37,381
38,378
39,373
40,371
41,368
42,366
43,361
44,358
45,352
46,345
47,340
48,338
49,335
50,333
51,323
52,320
53,316
54,314
55,311
56,309
57,302
58,297
59,293
60,291
61,283
62,277
63,272
64,268
65,257
66,252
67,251
68,246
69,238
70,234
71,229
72,228
73,225
74,221
75,216
76,211
77,208
78,205
79,201
80,198
81,191
82,187
83,184
84,179
85,177
86,174
87,167
88,166
89,166
90,162
91,157
92,156
93,154
94,150
95,148
96,143
97,143
98,139
99,136
100,133
101,131
102,129
103,127
104,125
105,119
106,114
107,111
108,111
109,107
110,106
111,106
112,104
113,101
114,100
115,99
116,98
117,92
118,89
119,88
120,88
121,87
122,86
123,84
124,84
125,83
126,81
127,78
128,78
129,77
130,75
131,73
132,73
133,73
134,72
135,72
136,70
137,69
138,68
139,67
140,67
141,65
142,65
143,65
144,64
145,64
146,64
147,64
148,63
149,62
150,61
151,60
152,60
153,59
154,58
155,58
156,56
157,56
158,56
159,56
160,56
161,56
162,54
163,53
164,53
165,52
166,52
167,52
168,52
169,52
170,52
171,52
172,52
173,52
174,51
175,50
176,49
177,49
178,49
179,49
180,48
181,48
182,48
183,47
184,47
185,47
186,46
187,46
188,46
189,46
190,46
191,46
192,46
193,46
194,46
195,46
196,46
197,46
198,46
199,45
200,45
201,45
202,45
203,45
204,45
205,45
206,45
207,45
208,45
209,45
210,45
211,45
212,44
213,44
214,44
215,44
216,44
217,44
218,44
219,44
220,43
221,43
222,43
223,43
224,43
225,43
226,43
227,43
228,43
229,43
230,43
231,43
232,43
233,43
234,43
235,43
236,43
237,43
238,43
239,43
240,43
241,43
242,43
243,43
244,43
245,43
246,43
247,43
248,43
249,42
250,42
251,42
252,42
253,41
254,41
255,41
256,41
257,41
258,41
259,40
260,40
261,40
262,40
263,39
264,39
265,39
266,39
267,39
268,38
269,38
270,38
271,38
272,38
273,38
274,38
275,38
276,38
277,38
278,38
279,38
280,38
281,38
282,38
283,38
284,38
285,38
286,38
287,37
288,37
289,37
290,37
291,37
292,37
293,37
294,37
295,37
296,37
297,37
298,37
299,37
300,37
301,37
302,37
303,37
304,37
305,37
306,37
307,37
308,37
309,37
310,37
311,36
312,36
313,36
314,36
315,36
316,36
317,36
318,35
319,35
320,35
321,35
322,35
323,35
324,35
325,35
326,35
327,35
328,35
329,35
330,35
331,35
332,35
333,35
334,35
335,35
336,35
337,35
338,35
339,35
340,35
341,35
342,35
343,35
344,33
345,33
346,33
347,32
348,32
349,32
350,32
351,32
352,32
353,31
354,31
355,31
356,31
357,31
358,31
359,31
360,31
361,31
362,31
363,31
364,31
365,31
366,31
367,31
368,31
369,31
370,31
371,31
372,31
373,31
374,31
375,31
376,31
377,31
378,31
379,31
380,31
381,31
382,31
383,31
384,31
385,31
386,31
387,31
388,31
389,31
390,31
391,31
392,31
393,31
394,31
395,31
396,31
397,31
398,31
399,31
400,31
401,31
402,31
403,31
404,31
405,31
406,31
407,31
408,31
409,30
410,30
411,30
412,30
413,30
414,30
415,30
416,30
417,30
418,30
419,30
420,30
421,30
422,30
423,30
424,30
425,30
426,30
427,30
428,30
429,30
430,30
431,30
432,30
433,30
434,30
435,30
436,30
437,30
438,30
439,30
440,30
441,30
442,30
443,30
444,29
445,29
446,29
447,29
448,29
449,29
450,29
451,29
452,29
453,29
454,29
455,29
456,29
457,29
458,29
459,29
460,29
461,29
462,29
463,29
464,29
465,29
466,29
467,29
468,29
469,29
470,29
471,29
472,29
473,29
474,29
475,29
476,29
477,29
478,29
479,29
480,29
481,29
482,29
483,29
484,29
485,29
486,29
487,29
488,29
489,29
490,29
491,29
492,29
493,29
494,29
495,29
496,29
497,29
498,29
499,29
500,29
501,29
502,29
503,29
504,29
505,29
506,29
507,29
508,29
509,29
510,29
511,29
512,29
513,28
514,28
